"NIT","Razón social de la sociedad","Fecha de Corte","Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU)","Tipo societario","Dirección de notificación judicial registrada en Cámara de Comercio","Departamento de la dirección del domicilio","Ciudad de la dirección del domicilio","Ingresos de actividades ordinarias","Costo de ventas","Ganancia bruta","Otros ingresos","Gastos de ventas","Gastos de administración","Otros gastos","Ganancia (pérdida) por actividades de operación","Costos financieros","Ganancia (pérdida), antes de impuestos","Ingreso (gasto) por impuestos","Ganancia (pérdida) procedente de operaciones continuadas","Ganancia (pérdida)","Ganancia (pérdida), atribuible a los propietarios de la controladora","Efectivo y equivalentes al efectivo","Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes","Inventarios corrientes","Activos por impuestos corrientes, corriente","Otros activos financieros corrientes","Otros activos no financieros corrientes","Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios","Activos corrientes totales","Propiedades, planta y equipo","Activos intangibles distintos de la plusvalía","Activos por impuestos diferidos","Otros activos financieros no corrientes","Total de activos no corrientes","Total de activos","Provisiones corrientes por beneficios a los empleados","Otras provisiones corrientes","Total provisiones corrientes","Cuentas por pagar comerciales y otras cuentas por pagar","Pasivos por impuestos corrientes, corriente","Otros pasivos financieros corrientes","Otros pasivos no financieros corrientes","Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta","Pasivos corrientes totales","Total de pasivos no corrientes","Total pasivos","Capital emitido","Otras reservas","Ganancias acumuladas","Total patrimonio atribuible a propietarios de la controladora","Patrimonio total","Total de patrimonio y pasivos","Capital de trabajo","Indice de insolvencia","Prueba ácida","Liquidez general","Leverage","Endeudamiento sobre activos","Concentración endeudamiento corto plazo","Concentración endeudamiento largo plazo","Rotación de cartera","Rotación proveedores","Proceso","Insolvencia"
"860002067","PROQUINAL S.A.S.","2020-12-31","C1399 - Fabricación de otros artículos textiles n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CLL 11A 34 50","BOGOTA D.C.","BOGOTA D.C.","252666229","178797764","73868465","10043827","34020279","26041199","3714982","19427236","3138318","17277764","7599029","9678735","9678735","9516276","52399882","39524012","67863125","1491433","51967","1375753","162706172","162855521","156702242","1142462","0","0","163609182","326464703","1373263","1546716","2919979","37505081","4814074","47732865","3944935","96916934","96916934","19683722","116600656","4295670","150393812","9516276","203404715","209864047","326464703","65938587","1.6803618756656","0.98014239699328","0.71597607059327","0.55560091243261","0.35716160102","0.83118686742208","0.16881313257792","56.313993272128","53.437411138946","Sin proceso","No"
"860002067","PROQUINAL S.A.S.","2020-12-31","C1399 - Fabricación de otros artículos textiles n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CLL 11A 34 50","BOGOTA D.C.","BOGOTA D.C.","279330475","195053223","84277252","9969913","36379449","28402772","6214107","23039802","2396412","21717207","6119350","15597857","15597857","15177171","19606253","44672308","75152829","1216412","0","1351218","141999020","142141610","130705465","920396","0","8890796","146158255","288299865","1267138","989422","2256560","34124556","4002369","11546776","4004833","55935094","55935094","31271279","87206373","4295670","142979273","15177171","194809679","201093492","288299865","86206516","2.5411883637846","1.1976163122207","0.61351755478216","0.43366084169447","0.3024849595403","0.64141062259292","0.35858937740708","57.573492043788","43.979591414077","Sin proceso","No"
"860002097","SEISSA S.A","2020-12-31","G4511 - Comercio de vehículos automotores nuevos","01. SOCIEDAD ANÓNIMA","CR 7 83 29 OF 1201","BOGOTA D.C.","BOGOTA D.C.","1927210826","1284910613","642300213","","","","331811108","324577804","7028293","183311192","71460697","111850495","111850495","108602145","362075048","1623927575","243481427","30450301","115549391","9252810","2384736552","2384736552","848685599","","12406870","3421122","2419147711","4803884263","13629778","","13629778","98957763","21941879","1311324657","108634043","1554488120","1554488120","1695514599","3250002719","6137400","998417573","121770447","1446221236","1553881544","4803884263","830248432","1.5340976372338","1.3774663810232","1.3628351174784","2.091538271723","0.67653643199355","0.4783036367669","0.5216963632331","303.34715803428","18.485156994443","Sin proceso","No"
"860002097","SEISSA S.A","2020-12-31","G4511 - Comercio de vehículos automotores nuevos","01. SOCIEDAD ANÓNIMA","CR 7 83 29 OF 1201","BOGOTA D.C.","BOGOTA D.C.","2287509826","1607601713","679908113","","","","377112995","314568918","6117186","190782617","73350834","117431783","117431783","112760024","306956012","1766820424","254652509","32011323","59159254","9283630","2428883152","2428883152","887673273","","8522452","2699947","2473948690","4902831842","16324308","","16324308","142008151","11356367","1737039112","79004547","1985732485","1985732485","1471010245","3456742730","6137400","912025084","125928326","1346206145","1446089112","4902831842","443150667","1.2231673552946","1.0949262599186","1.4231819785788","2.3904078257108","0.70505023247746","0.57445191618296","0.42554808381704","278.05579036669","22.348727764547","Sin proceso","No"
"860002120","IBM DE COLOMBIA & CIA SCA","2020-12-31","J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas","05. SOCIEDAD EN COMANDITA POR ACCIONES","Carrera 53 No 100-25","BOGOTA D.C.","BOGOTA D.C.","1174748799","704446295","470302504","14959386","59900834","159221510","21265689","244873857","5317069","244906888","92404766","152502122","152502122","152502122","340270249","257518752","21842690","7838145","","25824466","653294302","653294302","166819354","","54746071","","354531229","1007825531","36458169","26544710","63002879","230350980","9247293","","182127040","484728192","484728192","52222335","536950527","132760563","14944929","152502122","470875004","470875004","1007825531","168566110","1.3477538810039","1.3026921528839","0.82191215407233","1.1403249746508","0.5327812309609","0.9027427437463","0.097257256253703","78.916233665373","70.590710857156","Sin proceso","No"
"860002120","IBM DE COLOMBIA & CIA SCA","2020-12-31","J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas","05. SOCIEDAD EN COMANDITA POR ACCIONES","Carrera 53 No 100-25","BOGOTA D.C.","BOGOTA D.C.","1070508950","639950730","430558220","18294892","35776544","163614544","9265772","240196252","15942402","224922466","96443166","128479300","128479300","128479300","256066078","370111348","20445763","","","19793145","666416334","666416334","143204752","","38610018","","276522745","942939079","37898408","12694469","50592877","189762190","26252279","","152001094","418608440","418608440","90406555","509014995","132760563","14289725","116206406","433924084","433924084","942939079","247807894","1.5919801664773","1.543137952498","0.76380930212914","1.1730508025915","0.5398174774343","0.822389210754","0.177610789246","124.46424224664","63.814868992922","Sin proceso","No"
"860002130","NESTLE DE COLOMBIA S.A","2020-12-31","C1089 - Elaboración de otros productos alimenticios n.c.p.","01. SOCIEDAD ANÓNIMA","DG 92 # 17 A 42","BOGOTA D.C.","BOGOTA D.C.","1843794000","1035127000","808667000","3041000","210122000","369218000","22964000","209404000","29051000","183481000","68014000","115467000","115467000","115467000","85661000","249435000","207482000","19586000","4679000","2323000","569166000","569166000","485285000","2311000","","13446000","526228000","1095394000","31507000","18171000","49678000","349333000","","396772000","35000","795818000","795818000","115223000","911041000","1291000","-49074000","192916000","184353000","184353000","1095394000","-226652000","0.71519618807315","0.4544807983735","1.6006595615339","4.9418289911203","0.83170165255607","0.87352599937873","0.12647400062127","48.702078431755","68.207120752101","Sin proceso","No"
"860002130","NESTLE DE COLOMBIA S.A","2020-12-31","C1089 - Elaboración de otros productos alimenticios n.c.p.","01. SOCIEDAD ANÓNIMA","DG 92 # 17 A 42","BOGOTA D.C.","BOGOTA D.C.","1787533000","978122000","809411000","6148000","219806000","343966000","4092000","247695000","32219000","218669000","74070000","144599000","144599000","144599000","107236000","267980000","165955000","3832000","2379000","1632000","549014000","549014000","491939000","2634000","","12179000","537905000","1086919000","26627000","26404000","53031000","322536000","","349018000","85000","724670000","724670000","141628000","866298000","1291000","-40218000","222048000","220621000","220621000","1086919000","-175656000","0.75760553079333","0.52859784453613","1.5779160458568","3.9266343639091","0.79702167318816","0.83651353229489","0.16348646770511","53.969800837243","64.957100092698","Sin proceso","No"
"860002134","ABBOTT LABORATORIES DE COLOMBIA S.A.S.","2020-12-31","C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 100 9A 45 P14","BOGOTA D.C.","BOGOTA D.C.","1621607325","941317215","680290110","17159544","472582077","130636760","43610395","53753208","313628641","66781570","19653176","47128394","47128394","47128394","233441478","510906899","458794277","28240376","154445","2047257","1233584732","1233866605","301142136","3035417","68597681","181500","487222037","1721088642","42015514","7558559","49574073","487672007","10492363","77272165","5737213","630747821","630747821","42042882","672790703","286809942","146080939","432389524","1048297939","1048297939","1721088642","603118784","1.9561963813744","1.2288149117522","0.54527021014561","0.64179340430812","0.39090996627471","0.93750971615314","0.062490283846862","113.42233153763","108.26414003772","Sin proceso","No"
"860002134","ABBOTT LABORATORIES DE COLOMBIA S.A.S.","2020-12-31","C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 100 9A 45 P14","BOGOTA D.C.","BOGOTA D.C.","1686376595","883099113","803277482","8496469","531866317","137164350","36121946","110005957","211403796","103545421","41967709","61577712","61577712","61577712","161209629","501410469","382841910","13831973","10415","399192","1059703588","1059923326","303948733","3739898","40408670","181500","476999849","1536923175","41565607","13762062","55327669","361302280","5118867","28295773","4435851","454480440","454480440","43452399","497932839","286809942","139296632","438258843","1038990336","1038990336","1536923175","605442886","2.3321648914087","1.4897922031584","0.46978194251006","0.47924684354331","0.32398030500126","0.91273441798443","0.08726558201557","107.038824765","77.129166276172","Sin proceso","No"
"860002291","EMPRESA COLOMBIANA DE CABLES S A.S. EN REORGANIZACION","2020-12-31","C2410 - Industrias básicas de hierro y de acero","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","km 5.5 via cajica Zipaquira","CUNDINAMARCA","CAJICA-CUNDINAMARCA","94719509","75857845","18861664","781407","4565935","8013101","","6700692","5106016","1556188","1689729","-133541","-133541","-133541","38030388","13510043","15048935","1901174","","139133","68629673","68629673","120194804","","","","120194804","188824477","","","","62846321","3088344","40339395","3299049","109573109","109573109","37544071","147117180","11588295","22983324","-32463383","38028125","41707297","188824477","-40943436","0.62633682320723","0.48899532457366","2.1436380732865","3.5273726801332","0.77912134240944","0.74480158605542","0.25519841394458","51.347557977734","238.85972170738","Sin proceso","No"
"860002291","EMPRESA COLOMBIANA DE CABLES S A.S. EN REORGANIZACION","2020-12-31","C2410 - Industrias básicas de hierro y de acero","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","km 5.5 via cajica Zipaquira","CUNDINAMARCA","CAJICA-CUNDINAMARCA","120222976","102448707","17774269","670532","6015189","8428031","","3660440","5246215","-1733343","5440062","-7173405","-7173405","-7173405","6538167","17441378","29698633","3751416","","144845","57574439","57574439","122499933","","","","122499933","180074372","","","","54506473","1297338","31659030","2157072","89619913","89619913","44718900","134338813","11588295","22983324","-32295221","38353184","45735559","180074372","-32045474","0.6424290882764","0.31104477863084","2.3333065042979","2.9372946551282","0.74601850062262","0.66711854153423","0.33288145846577","52.227089104831","163.21614164667","Sin proceso","No"
"860002304","GENERAL MOTORS COLOMOTORES S.A.","2020-12-31","C2910 - Fabricación de vehículos automotores y sus motores","01. SOCIEDAD ANÓNIMA","CALLE 56 A SUR 36 A 09","BOGOTA D.C.","BOGOTA D.C.","1865035185","1722417278","142617907","13394747","92240713","65822197","1188235","-3238491","9125498","-4047011","-610532","-3436479","-3436479","-3436479","300265250","27737076","535897315","41481810","2553084","","907934535","907934535","634436299","","14639166","7165358","671795559","1579730094","16005678","52827858","68833536","507301029","41072947","130353491","","747561003","747561003","41636228","789197231","1105063","644336400","135132452","790532863","790532863","1579730094","160373532","1.2145290235264","0.4976680411458","0.86922261526267","0.99831046618994","0.49957725943024","0.94724230348953","0.052757696510468","5.353972643685","97.922211821435","Sin proceso","No"
"860002304","GENERAL MOTORS COLOMOTORES S.A.","2020-12-31","C2910 - Fabricación de vehículos automotores y sus motores","01. SOCIEDAD ANÓNIMA","CALLE 56 A SUR 36 A 09","BOGOTA D.C.","BOGOTA D.C.","2702033269","2409153149","292880120","20069107","116949147","73073551","434353","121345463","13519789","111410956","28958443","82452513","82452513","82452513","172095132","62629334","494570446","64251486","3133787","","796680185","796680185","656057600","","2806570","9703949","682165955","1478846140","17516071","97426600","114942671","444372071","52885650","28169137","","640369529","640369529","44833757","685203286","1105063","507940955","274637888","793642854","793642854","1478846140","156310656","1.2440944625271","0.47177406999951","0.86007321243969","0.8633647774267","0.46333642660081","0.93456867776901","0.065431322230991","8.3442940909252","59.205024377514","Sin proceso","No"
"860002392","MERCK SHARP & DOHME COLOMBIA S.A.S.","2020-12-31","G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CALLE 127A NO. 53A-45 TORRE 3 PISO 8","BOGOTA D.C.","BOGOTA D.C.","641143685","480995547","160148138","1658415","","130437506","8411596","22957451","5359754","18030972","7953281","10077691","10077691","10077691","82572006","183540440","101013793","10561786","85963","1003726","378777714","378777714","74835271","","10500122","","87498786","466276500","13578206","5371435","18949641","144017928","7630","","4101213","167076412","167076412","125522737","292599149","36050220","51420277","28330448","173677351","173677351","466276500","211701302","2.2670927000755","1.6624963253341","0.77248248295833","1.6847283040378","0.62752283033779","0.57100785347807","0.42899214652193","103.05733324036","80.865577081992","Sin proceso","No"
"860002392","MERCK SHARP & DOHME COLOMBIA S.A.S.","2020-12-31","G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CALLE 127A NO. 53A-45 TORRE 3 PISO 8","BOGOTA D.C.","BOGOTA D.C.","573553455","383353777","190199678","1064732","","136904123","7602522","46757765","5588798","41684393","18650960","23033433","23033433","23033433","28403444","195160782","93408432","4603966","85963","857424","322520011","322520011","88430200","","5528552","","97711973","420231984","9497815","5459824","14957639","111192683","2996324","","3615545","132762191","132762191","123880663","256642854","36040223","25503363","44169671","163589130","163589130","420231984","189757820","2.429306179498","1.7257291196708","0.79574241984011","1.5688258382449","0.61071708906383","0.51730328326227","0.48269671673773","122.49578641279","69.791866008374","Sin proceso","No"
"860002576","GENERAL DE EQUIPOS DE COLOMBIA S.A.","2020-12-31","G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.","01. SOCIEDAD ANÓNIMA","Av Americas 42A  21","BOGOTA D.C.","BOGOTA D.C.","1257546832","1150204606","107342226","40968548","160345969","18322654","47856972","-78214821","19240493","-91767758","-22093237","-69674521","-69674521","-61597625","148893120","164241193","409618893","61382819","37315521","0","821451546","825902467","415918018","4834304","76569633","0","497570623","1323473090","16436671","1195000","17631671","354149263","17284601","196313317","41364592","626743444","626743444","218280237","845023681","2054928","321196020","99735056","422986004","478449409","1323473090","199159023","1.3177680196045","0.66420092301755","1.023151903238","1.7661714386191","0.63848950717993","0.74168743207091","0.25831256792909","47.017596462761","101.38289202099","Sin proceso","No"
"860002576","GENERAL DE EQUIPOS DE COLOMBIA S.A.","2020-12-31","G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.","01. SOCIEDAD ANÓNIMA","Av Americas 42A  21","BOGOTA D.C.","BOGOTA D.C.","1838583877","1654065754","184518123","38391601","183134623","17573291","23678871","-1477061","29734656","-19862074","288394","-20150468","-20150468","-17814562","87353248","406241961","455235157","72334067","50510254","0","1071674687","1071674687","441905522","5559428","47179675","0","496840312","1568514999","24137037","835000","24972037","475351695","37042471","263636635","29132153","830134991","830134991","216631651","1046766642","2054928","339005767","120204902","461265597","521748357","1568514999","241539696","1.2909643595544","0.7425774562971","0.97675783024257","2.0062672511684","0.66736157618344","0.79304685274829","0.20695314725171","79.543341910857","93.075226178544","Sin proceso","No"
"860002590","BRENNTAG COLOMBIA S.A.","2020-12-31","G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario","01. SOCIEDAD ANÓNIMA","Carrera 15 NO. 93 A 84 Oficina 606","BOGOTA D.C.","BOGOTA D.C.","744966525","603801295","141165230","","75836537","29814375","7665143","27849175","9511165","18338010","6091975","12246035","12246035","12246035","47286135","174615266","90226363","8085158","1518990","","321731912","321731912","77876073","40802649","","","118688389","440420301","5145932","","5145932","168714832","","10148215","881883","184890862","184890862","142631516","327522378","40381565","7838302","64678056","112897923","112897923","440420301","136841050","1.7401179729477","1.2521200155365","1.0179977981171","2.9010487464858","0.74365867616988","0.56451367729139","0.43548632270861","84.381638168238","81.530293619569","Sin proceso","No"
"860002590","BRENNTAG COLOMBIA S.A.","2020-12-31","G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario","01. SOCIEDAD ANÓNIMA","Carrera 15 NO. 93 A 84 Oficina 606","BOGOTA D.C.","BOGOTA D.C.","701624151","574739215","126884936","","70661288","29971651","2524951","23727046","13131997","10595049","6647922","3947127","3947127","3947127","21333602","155897327","115286286","10105739","1849163","","304472117","304472117","77502110","40802649","","","118311443","422783560","5115757","","5115757","158396939","","12408712","1133670","177055078","177055078","145076594","322131672","40381565","7443590","52826733","100651888","100651888","422783560","127417039","1.7196463407844","1.0685140078276","1.058000565615","3.2004533486744","0.76193045916923","0.54963573404853","0.45036426595147","79.99017371339","81.272712689162","Sin proceso","No"
"860002688","ORGANIZACION CORONA S.A","2020-12-31","K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.","01. SOCIEDAD ANÓNIMA","CALLE 100  8A  55    TC  PISO 9","BOGOTA D.C.","BOGOTA D.C.","6134559884","4103314833","2031245051","43403145","1076722424","520336045","21459000","456130727","365451985","285984202","108632108","177352094","177352094","96114408","781063540","281058416","1015380274","","472000","8204216","2086178446","2086178446","3551502135","1141647046","","","5138515242","7224693688","101484269","","101484269","854636681","35218287","160724533","61344596","1213408366","1213408366","2972722249","4186130615","24732139","964248070","785558476","1843481484","3038563073","7224693688","872770080","1.7192715201702","0.8824713938061","2.0066023704858","1.3776678365498","0.57941980598472","0.28986395256088","0.71013604743912","16.493608616308","50.153427626072","Sin proceso","No"
"860002688","ORGANIZACION CORONA S.A","2020-12-31","K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.","01. SOCIEDAD ANÓNIMA","CALLE 100  8A  55    TC  PISO 9","BOGOTA D.C.","BOGOTA D.C.","5954885662","4017742408","1937143254","38305059","1044428227","564826691","18113143","348080252","235902425","258074814","86492765","171582049","171582049","95683684","397995573","327769245","1073091755","","875000","10642720","1810374293","1810374293","3606152626","1113762887","","","5140518966","6950893259","102120409","","102120409","804847080","26591577","151120532","42296741","1126976339","1126976339","2890363765","4017340104","24732139","862122913","785550020","1741347871","2933553155","6950893259","683397954","1.6063995581366","0.65421297012696","2.2190660348711","1.369445137598","0.57796026414279","0.28052798862558","0.71947201137442","19.815145898262","48.656677096078","Sin proceso","No"
"860002837","OSPINAS Y CIA S A","2020-12-31","M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica","01. SOCIEDAD ANÓNIMA","calle 97a No 8-10 piso 6","BOGOTA D.C.","BOGOTA D.C.","38002000","22952000","15050000","751000","195000","18549000","231000","-3174000","3868000","-6030000","-2149000","-3881000","-3881000","-3881000","7353000","26911000","93073000","1436000","0","18664000","147437000","147437000","3638000","406000","11039000","40510000","70281000","217718000","1474000","","1474000","30656000","614000","48954000","32357000","114055000","114055000","17152000","131207000","630000","13057000","48274000","86511000","86511000","217718000","33382000","1.2926833545219","0.47664723159879","0.88991908408337","1.5166510617147","0.60264654277552","0.86927526732568","0.13072473267432","254.93289826851","290.40997842219","Sin proceso","No"
"860002837","OSPINAS Y CIA S A","2020-12-31","M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica","01. SOCIEDAD ANÓNIMA","calle 97a No 8-10 piso 6","BOGOTA D.C.","BOGOTA D.C.","73434000","46828000","26606000","1405000","1603000","22341000","985000","3082000","4921000","-722000","-812000","90000","90000","90000","6442000","52050000","94399000","1266000","287000","23911000","178355000","178355000","5318000","502000","8449000","40833000","60160000","238515000","2051000","0","2051000","36479000","634000","70079000","28159000","137402000","137402000","10511000","147913000","556000","12901000","52519000","90602000","90602000","238515000","40953000","1.2980524300956","0.61102458479498","0.8293179333352","1.6325577801815","0.62014129090414","0.92893795677189","0.071062043228114","255.16790587466","178.83323800964","Sin proceso","No"
"860003168","IMOCOM SAS","2020-12-31","G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CLL 17 50 24","BOGOTA D.C.","BOGOTA D.C.","100347802","68906950","31440852","6417148","22944459","13782101","","1577286","3442473","-283339","974499","-1257838","-1257838","-1269545","16071562","26330776","30021061","2883091","","317772","75624262","75624262","11553850","887233","1275467","270621","14026311","89650573","","763146","763146","24663459","1338673","11132566","5861477","43759321","43759321","2703636","46462957","2051690","5275700","30468930","43114063","43187616","89650573","31864941","1.7281863674256","1.0421368512551","0.61439220391995","1.0758398194519","0.51826726193931","0.94181093553731","0.058189064462686","94.462251998305","88.480714704643","Sin proceso","No"
"860003168","IMOCOM SAS","2020-12-31","G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CLL 17 50 24","BOGOTA D.C.","BOGOTA D.C.","120222416","85008872","35213544","7101626","27850790","13746585","","1270731","2398847","48137","680778","-632641","-632641","-656935","18743321","35109188","29036836","4181480","","240866","87311691","87311691","12590099","982837","1976243","270621","15858940","103170631","","1458207","1458207","32473716","2871717","5161009","8048831","50013480","50013480","3752571","53766051","2051690","8063328","33909973","49342734","49404580","103170631","37298211","1.7457631622515","1.1651829666722","0.61579440718884","1.0882807019106","0.52113717323295","0.93020556782197","0.06979443217803","105.13270403749","97.240915205031","Sin proceso","No"
"860003831","PRODUCTOS RAMO SA","2020-12-31","C1081 - Elaboración de productos de panadería","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KR 27A 68 50","BOGOTA D.C.","BOGOTA D.C.","475890591","282691141","193199450","1640863","125892709","44646825","6068960","18231819","9790457","9698395","3099975","6598420","6598420","5138849","34150676","28036124","19745598","8236975","","2529109","92698482","92698482","250569730","4935135","8859794","","306201236","398899718","13521730","","13521730","44218583","11675130","38260536","","107675979","107675979","112963566","220639545","2756582","46424051","28824414","138829023","178260173","398899718","-14977497","0.86090215163031","0.67752236550364","2.3801850929986","1.2377388694669","0.55312033336659","0.48801758995651","0.51198241004349","21.208666090227","33.450314381189","Sin proceso","No"
"860003831","PRODUCTOS RAMO SA","2020-12-31","C1081 - Elaboración de productos de panadería","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KR 27A 68 50","BOGOTA D.C.","BOGOTA D.C.","444920433","251020690","193899743","1259264","135714263","48248678","4132210","7063856","9925382","-1954235","-1776721","-177514","-177514","-138248","10581437","26025905","23268442","14709503","","2472915","77058202","77634596","263552072","8059682","9586163","","323034494","400669090","12484043","","12484043","63090802","10311671","24352592","5088","110244196","110244196","118062373","228306569","2756582","46901122","23753095","134235932","172362521","400669090","-32609600","0.70420574340258","0.49314300409974","2.9407838871217","1.3245719990368","0.56981328157857","0.48287789739418","0.51712210260582","21.05843001371","51.048877586613","Sin proceso","No"
"860005224","BAVARIA Y CIA SCA","2020-12-31","C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas","05. SOCIEDAD EN COMANDITA POR ACCIONES","CARRERA 53 A 127 35","BOGOTA D.C.","BOGOTA D.C.","6950607064","2031357805","4919249259","1486040","1083140085","1134842266","255414401","2447338547","387771283","2421718245","586535152","1835183093","1835183093","1785280135","4044401062","774660520","444386885","344536897","16655875","","5624641239","5624641239","3979114286","173251787","","6986686","6715928778","12340570017","71481370","","71481370","3765127259","246442431","145621287","","4228672347","4228672347","4560151804","8788824151","791336","1972141224","1317423060","3432651976","3551745866","12340570017","1395968892","1.3301198999233","1.2250309148863","1.5625572863315","2.4745081665705","0.71218948062308","0.48114199059482","0.51885800940518","40.122795697144","195.01114086285","Sin proceso","No"
"860005224","BAVARIA Y CIA SCA","2020-12-31","C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas","05. SOCIEDAD EN COMANDITA POR ACCIONES","CARRERA 53 A 127 35","BOGOTA D.C.","BOGOTA D.C.","7631384852","2005839259","5625545593","108806160","1276687538","1096948524","262003232","3098712459","324875889","3424453935","1006693098","2417760837","2417760837","2342023974","732838939","4298659418","465766241","416939397","13430781","","5927634776","5927634776","3923773228","176320598","","8049688","6524638648","12452273424","85448010","","85448010","3439535938","632109721","96832053","","4253925722","4253925722","3925550599","8179476321","791336","2065874928","1924194623","4133157243","4272797103","12452273424","1673709054","1.3934504651419","1.2839595451216","1.3798887127995","1.9143142358099","0.65686610328","0.52007311410371","0.47992688589629","202.7832982469","162.25533919384","Sin proceso","No"
"860006160","PLASTILENE S A.S.","2020-12-31","C2229 - Fabricación de artículos de plástico n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 4 58 66","CUNDINAMARCA","SOACHA-CUNDINAMARCA","490048812","381776457","108272355","13643951","32398423","30249821","10953812","48314250","15363483","41674773","5962471","35712302","35712302","35712302","22646331","133290518","124053224","30344287","4280674","","314615034","314615034","265289884","10838264","3828387","3383194","292007841","606622875","4151329","","4151329","123177071","1426584","60674852","486004","189915840","189915840","112125314","302041154","23302375","99370477","94732724","304581721","304581721","606622875","124699194","1.6566023876681","1.0034013487237","0.96003407771035","0.99165883300003","0.49790597494366","0.62877471326308","0.37122528673692","97.917973281404","90.488425793796","Sin proceso","No"
"860006160","PLASTILENE S A.S.","2020-12-31","C2229 - Fabricación de artículos de plástico n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 4 58 66","CUNDINAMARCA","SOACHA-CUNDINAMARCA","464763885","351769234","112994651","3379409","29674186","28525405","2158209","56016260","15573086","41687000","12897485","28789515","28789515","28789515","11663969","111829377","110713173","23698854","6776973","","264682346","264682346","229280934","12181716","2574278","7033711","259248975","523931321","3701993","","3701993","81494605","1509663","99844384","564065","187114710","187114710","73179061","260293771","23572434","76192351","97134535","263637550","263637550","523931321","77567636","1.4145459007472","0.82285980081416","0.98341946462874","0.98731675741942","0.4968089529429","0.71885973022382","0.28114026977618","86.621566389566","63.124650487849","Sin proceso","No"
"860006333","YARA COLOMBIA LTDA.","2020-12-31","C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados","01. SOCIEDAD ANÓNIMA","ZONA INDUSTRIAL MAMONAL KM11","BOLIVAR","CARTAGENA-BOLIVAR","1284869060","1043193402","241675658","11571326","99829479","59856492","17736544","75824469","161606001","58623259","18453865","40169394","40169394","40169394","77433506","156460299","267462565","39195757","","","540552127","540552127","591570885","","44575514","","666317135","1206869262","22295439","2809441","25104880","481582646","3244167","24747124","","534678817","534678817","151101830","685780647","16772066","63202107","6529561","521088615","521088615","1206869262","5873310","1.0109847441366","0.51075440678997","1.2686670031362","1.3160537905822","0.5682310989208","0.77966448796564","0.22033551203436","43.837702528225","134.93184477491","Sin proceso","No"
